offer_id,title,description,label,code,featured,source,deeplink,affiliate_link,cashback_link,url,image_url,brand_logo,type,store,merchant_home_page,categories,standard_categories,start_date,end_date,status,primary_location,locations,language,rating
30950982,"Sign Up To Get 15% Off Your First Order","Sign Up To Get 15% Off Your First Order","15% off",T8WELCOME,No,ecomnia-US,,https://187killerpads.com/,https://187killerpads.com/,https://187killerpads.com/,,https://brandlogos.org/api/get/images/?brand=187killerpads.com&size=[size]&format=[format]&token=4f24e8e3fd7fba00695b54b542c5c7b007775b817e12ce44f02c30fa8687f092&domain=nectarly.us,Code,187killerpads.com,https://187killerpads.com/,,,2022-05-02,2050-12-31,,"United States of America",US,en,1
30951324,"15% off Sitewide with code: INSIDER15. Some exclusions apply.","15% off Sitewide with code: INSIDER15. Some exclusions apply.","15% off",INSIDER15,No,ecomnia-US,,https://www.1stoplighting.com/,https://www.1stoplighting.com/,https://www.1stoplighting.com/,,https://brandlogos.org/api/get/images/?brand=1stoplighting.com&size=[size]&format=[format]&token=b2cef11bd56d8bb25d3235eb313712b4df89233698c935f3792992b82aa1ec01&domain=nectarly.us,Code,1stoplighting.com,https://www.1stoplighting.com/,,,2017-02-27,2050-12-31,,"United States of America",US,en,1
30952015,"20% off all plans only at 123RF.com","20% off all plans only at 123RF.com","20% off",offers123rf20,No,ecomnia-US,,https://www.123rf.com/,https://www.123rf.com/,https://www.123rf.com/,,https://brandlogos.org/api/get/images/?brand=123rf.com&size=[size]&format=[format]&token=77f963e27a67406b7f54e9b7a4a859a3d00d3d13b7c9a5b6cade8e8c6acec213&domain=nectarly.us,Code,123rf.com,https://www.123rf.com/,,Graphics,2024-02-08,2038-12-31,,"multi country",,en,1
30952630,"10% off site wide at 123RF.com","10% off site wide at 123RF.com","10% off",AW10OFF,No,ecomnia-US,,https://www.123rf.com/,https://www.123rf.com/,https://www.123rf.com/,,https://brandlogos.org/api/get/images/?brand=123rf.com&size=[size]&format=[format]&token=77f963e27a67406b7f54e9b7a4a859a3d00d3d13b7c9a5b6cade8e8c6acec213&domain=nectarly.us,Code,123rf.com,https://www.123rf.com/,,Graphics,2024-04-01,2027-01-31,,"multi country",,en,1
32206734,"Welcome Offer - Get 20% off Your First Order","Get 20% OFF your first order when you sign up to our newsletter","20% off",,No,brandreward,,https://www.100percentpure.com/,https://www.100percentpure.com/,https://www.100percentpure.com/,http://www.brandreward.com/img/adv_logo/us-2247771980.png,https://brandlogos.org/api/get/images/?brand=100percentpure.com&size=[size]&format=[format]&token=d18d1349dc7d9489f61a1512ba364bb2cda97e433b650628c224322e28eb691f&domain=nectarly.us,Deal,100percentpure.com,https://www.100percentpure.com/,"Gifts,Green & Eco,B2B","Makeup Products,Body Care",2026-01-26,,,"United States of America",US,en,1
32206735,"Purist Perks - Earn Points, Get Rewards","We've dreamed up some wonderful ways to reward you for shopping at 100% PURE®, and signing up is easy! Discover the amazing benefits that come with each step of our 3 tiers rewards system!","Best Offer",,No,brandreward,,https://www.100percentpure.com/,https://www.100percentpure.com/,https://www.100percentpure.com/,http://www.brandreward.com/img/adv_logo/us-2247771980.png,https://brandlogos.org/api/get/images/?brand=100percentpure.com&size=[size]&format=[format]&token=d18d1349dc7d9489f61a1512ba364bb2cda97e433b650628c224322e28eb691f&domain=nectarly.us,Deal,100percentpure.com,https://www.100percentpure.com/,"Gifts,Green & Eco,B2B","Body Care",2026-01-26,,,"United States of America",US,en,1
32339580,Newsletter-Anmeldung,"Erhalte wöchentlich ein Angebot zum Mega-Preis, Gewinnspiele & weitere Top-Angebote!",Top-Angebot,,No,awin,,https://www.0815.eu/,https://www.0815.eu/,https://www.0815.eu/,,https://brandlogos.org/api/get/images/?brand=0815.eu&size=[size]&format=[format]&token=54201121810b8644df8f1dc65c0f7b1476b476f607f750ad3172606f8d429bac&domain=nectarly.us,Deal,0815.eu,https://www.0815.eu/,,"Automobile Parts,Gift Items,Party Supplies,Gift Cards,Cake and Flowers,Gift Hampers,Personalized Gifts,Grocery,Bags and Suitcase,Mens Clothing,Womens Clothing,Watches,Ethnic Wear,Lingerie,Eyewear,Footwear,Handbags and Wallets,Jewellery,Fashion Accessories,Training Courses,Smart Devices,Cameras,Gaming Consoles,Computers and Laptops,Computer Accessories,Mobiles and Tablets,Mobile Accessories,Personal Care Appliances,Home Appliances,Snacks and Drinks,Fast Food,Restaurants,Collectibles,Entertainment Subscription,Sports,Events,Fan Merchandise,Parks,CDs Books and Magazine,Music,Board Games and Toys,Movies,Medical Supplies,Pathology,Sanitary Products,Consultation Service,Spas Saloons and Parlors,Body Care,Mens Grooming,Makeup Products,Fitness,Nutrition,Insurance,Gardening Supplies,Furniture and Decor,Housekeeping,Packers and Movers,Building Supplies,Pet Supplies,Kitchenware,Safety Supplies,Industrial Tools,Kids Fashion,School Stuff,Baby Care,Baby Food,Maternity,Baby Gears,Bill Payment,Mobile Recharge,Data Card Recharge,DTH Recharge,Graphics,Website Development,Web Hosting,Softwares,Mobile Apps,Sportswear,Sports Equipments,Cycles and Electric Bikes,Arts and Crafts,Office Supplies,Online Printing,Fun Activities,Train Booking,Car Rental,Villas and Homestays,Domestic Flights,International Flights,Bus Bookings,Cabs,Hotels,Holidays,Airport Services,Travel Gear",2026-01-23,2036-12-31,,"European Union",EU,de,0
32686417,"COM1231 - 15% off compatible ink and toner cartridge",,"15% off",COM1231,No,digidip,,https://www.123inkjets.com.au/,https://www.123inkjets.com.au/,https://www.123inkjets.com.au/,,https://brandlogos.org/api/get/images/?brand=123inkjets.com&size=[size]&format=[format]&token=12d0c01152660957d1a4ca166a5f8b4e15c294400d4d085e1d268da6c64c53f5&domain=nectarly.us,Code,123inkjets.com,https://www.123inkjets.com/,,,2019-11-15,,,"United States of America",US,en,1
32762528,"10% Rabatt für das komplette Sortiment","10% Rabatt für das komplette Sortiment","10% rabatt",awin-10,No,ecomnia-DE,,https://www.1a-geschenkeshop.de/,https://www.1a-geschenkeshop.de/,https://www.1a-geschenkeshop.de/,,https://brandlogos.org/api/get/images/?brand=1a-geschenkeshop.de&size=[size]&format=[format]&token=7c279f001a3e404d10e52d75b21dff2c56c20a2a964b9bb4fb7c4a2d8d20eb8e&domain=nectarly.us,Code,1a-geschenkeshop.de,https://www.1a-geschenkeshop.de/,,"Gift Items",2026-01-22,2026-12-30,,Germany,DE,de,1
32770027,"123.live | 2 x 10 € Gutschein für Ihre Empfehlung","Als Dankeschön schreiben wir Ihrem Kundenkonto 10 Euro für jede Empfehlung gut. Natürlich profitiert auch Ihr Freund von der Aktion: Jeder von Ihnen neu geworbene Kunde bekommt einen Einkaufsgutschein über 10 Euro, den er sofort einlösen kann.","Heißes Angebot",,No,awin,,https://www.123.live/ueber-1-2-3.tv/freunde,https://www.123.live/ueber-1-2-3.tv/freunde,https://www.123.live/ueber-1-2-3.tv/freunde,,https://brandlogos.org/api/get/images/?brand=1-2-3.tv&size=[size]&format=[format]&token=ea31716127f2be60bbed90875070af19d52f8c4976aba297ad40a25113c0c956&domain=nectarly.us,Deal,1-2-3.tv,https://www.1-2-3.tv/,,"Gift Cards",2025-02-07,2027-02-09,,Germany,DE,de,0
32770029,"123.live | Unsere Stars des Tages. Schnäppchen zu Tiefpreisen!","Unsere Stars des Tages. Schnäppchen zu Tiefpreisen",Mega-Rabatt,,No,awin,,https://www.1-2-3.tv/,https://www.1-2-3.tv/,https://www.1-2-3.tv/,,https://brandlogos.org/api/get/images/?brand=1-2-3.tv&size=[size]&format=[format]&token=ea31716127f2be60bbed90875070af19d52f8c4976aba297ad40a25113c0c956&domain=nectarly.us,Deal,1-2-3.tv,https://www.1-2-3.tv/,,,2024-03-21,2027-03-27,,Germany,DE,de,0
33139034,"1791 Gunleather/Free Shipping",,"Best Offer",,No,avantlink,,https://1791gunleather.com/,https://1791gunleather.com/,https://1791gunleather.com/,https://www.avantlink.com/gbi/20405/915057/204365/257453/image.jpg,https://brandlogos.org/api/get/images/?brand=1791gunleather.com&size=[size]&format=[format]&token=f1d18cf98fa4f4536d782ac3c869283f15810a8afda7e091a4ba855ddee032db&domain=nectarly.us,Deal,1791gunleather.com,https://1791gunleather.com/,,"Fashion Accessories",2020-12-10,2037-12-31,,"United States of America",US,en,0
33808776,"-20% на все меню","на все меню от 1600р.","-20% Скидка",MIN30,No,admitad,,https://2-berega.ru/spb/,https://2-berega.ru/spb/,https://2-berega.ru/spb/,http://cdn.admitad.com/campaign/images/2024/4/9/4855-a9a4885fb2f3d178.svg,https://brandlogos.org/api/get/images/?brand=2-berega.ru&size=[size]&format=[format]&token=fb59717066b665608781948564258f6ed538ad7103b147485e7314f5c11c89d0&domain=nectarly.us,Code,2-berega.ru,https://2-berega.ru/,,Restaurants,2025-02-05,,,Russia,RU,ru,2
35007552,"100% PURE - Logo","100% PURE - Logo","Super Offer",,No,brandreward,,https://www.100percentpure.com/,https://www.100percentpure.com/,https://www.100percentpure.com/,http://www.brandreward.com/img/adv_logo/us-2247771980.png,https://brandlogos.org/api/get/images/?brand=100percentpure.com&size=[size]&format=[format]&token=d18d1349dc7d9489f61a1512ba364bb2cda97e433b650628c224322e28eb691f&domain=nectarly.us,Deal,100percentpure.com,https://www.100percentpure.com/,"Gifts,Green & Eco,B2B","Gift Items",2025-06-19,,,"United States of America",US,en,1
35007553,"Free US Standard Shipping on orders $50+ at www.100percentpure.com","Free US Standard Shipping on orders $50+ at www.100percentpure.com","Save Big",,No,brandreward,,https://www.100percentpure.com/,https://www.100percentpure.com/,https://www.100percentpure.com/,http://www.brandreward.com/img/adv_logo/us-2247771980.png,https://brandlogos.org/api/get/images/?brand=100percentpure.com&size=[size]&format=[format]&token=d18d1349dc7d9489f61a1512ba364bb2cda97e433b650628c224322e28eb691f&domain=nectarly.us,Deal,100percentpure.com,https://www.100percentpure.com/,"Gifts,Green & Eco,B2B","Personal Care Appliances",2025-06-19,,,"United States of America",US,en,1
35007554,"100% PURE Monthly Subscription Boxes","Discover 100% PURE's Monthly Subscription Boxes, featuring a curated selection of clean beauty products for skincare, hair care, makeup, and body care.","Great Value",,No,brandreward,,https://www.100percentpure.com/,https://www.100percentpure.com/,https://www.100percentpure.com/,http://www.brandreward.com/img/adv_logo/us-2247771980.png,https://brandlogos.org/api/get/images/?brand=100percentpure.com&size=[size]&format=[format]&token=d18d1349dc7d9489f61a1512ba364bb2cda97e433b650628c224322e28eb691f&domain=nectarly.us,Deal,100percentpure.com,https://www.100percentpure.com/,"Gifts,Green & Eco,B2B","Personal Care Appliances",2025-07-03,,,"United States of America",US,en,1
35009205,"10% OFF DR. CUDDLES","10% OFF DR CUDDLES PRODUCTS WITH CODE . NO A/S REQUIRED/ EXPIRES 12/31","10% off",CUDDLES10,No,brandreward,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,http://www.brandreward.com/img/adv_logo/us-15285942110.png,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Code,1800petmeds.com,https://www.1800petmeds.com/,"Online Services","Pet Supplies",2025-04-10,2027-01-01,,"United States of America",US,en,1
35011728,WELCOME,"Use code  at checkout for 13% off your first order.Discount Percent: 13,","13% off",WELCOME13,No,brandreward,,https://13seeds.com.au/,https://13seeds.com.au/,https://13seeds.com.au/,,https://brandlogos.org/api/get/images/?brand=13seeds.com.au&size=[size]&format=[format]&token=9dc7229b5c9f44e7b20ede6249a4127ee247e334020376fe351b0f4ed7ebae8a&domain=nectarly.us,Code,13seeds.com.au,https://13seeds.com.au/,,,,,,Australia,AU,en,2
35011729,"FREE SHIPPING","Free Shipping on all orders over $75","Super Offer",,No,brandreward,,https://13seeds.com.au/,https://13seeds.com.au/,https://13seeds.com.au/,,https://brandlogos.org/api/get/images/?brand=13seeds.com.au&size=[size]&format=[format]&token=9dc7229b5c9f44e7b20ede6249a4127ee247e334020376fe351b0f4ed7ebae8a&domain=nectarly.us,Deal,13seeds.com.au,https://13seeds.com.au/,,,,,,Australia,AU,en,1
35024175,"Save 35% with first AutoShip order + 5% off future Autoship orders at PetMeds!","Save 35% with first AutoShip order + 5% off future Autoship orders at PetMeds using code: See site for details.","save 35%",SAVE35,No,brandreward,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,http://www.brandreward.com/img/adv_logo/us-15285942110.png,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Code,1800petmeds.com,https://www.1800petmeds.com/,"Online Services","Pet Supplies,Medical Supplies",2022-01-24,,,"United States of America",US,en,2
35293623,"20% off for new customers Plus, enjoy free shipping","20% off for new customers Plus, enjoy free shipping","20% off",,No,flexoffers,,https://www.1800contacts.com/,https://www.1800contacts.com/,https://www.1800contacts.com/,,https://brandlogos.org/api/get/images/?brand=1800contacts.com&size=[size]&format=[format]&token=180637bbf39f45d39c1177a868e159967b56980e921d31276cd7a35664799cb2&domain=nectarly.us,Deal,1800contacts.com,https://www.1800contacts.com/,Eyewear,Eyewear,2026-04-21,2026-10-05,,"United States of America",US,en,0
35526827,"Gratis verzending vanaf 59€","Gratis verzending vanaf 59€","Beste aanbieding","no code needed",No,brandreward,,https://www.1001hobbies.nl/,https://www.1001hobbies.nl/,https://www.1001hobbies.nl/,http://www.brandreward.com/img/adv_logo/fr-125614184727.jpeg,https://brandlogos.org/api/get/images/?brand=1001hobbies.nl&size=[size]&format=[format]&token=b2f54a73a88591773c5e8922c0c360baf7d08c21340649c38e777ac9edfe136d&domain=nectarly.us,Code,1001hobbies.nl,https://www.1001hobbies.nl/,,"Arts and Crafts",2018-08-01,,,Netherlands,NL,nl,2
35526828,"5 euros discount for orders above 60 euros","5 euros discount for orders above 60 euros","5 euros discount",KW3472,No,brandreward,,https://www.1001hobbies.nl/,https://www.1001hobbies.nl/,https://www.1001hobbies.nl/,http://www.brandreward.com/img/adv_logo/fr-125614184727.jpeg,https://brandlogos.org/api/get/images/?brand=1001hobbies.nl&size=[size]&format=[format]&token=b2f54a73a88591773c5e8922c0c360baf7d08c21340649c38e777ac9edfe136d&domain=nectarly.us,Code,1001hobbies.nl,https://www.1001hobbies.nl/,,,2019-11-22,,,Netherlands,NL,en,2
35526829,"10 euros discount for orders above 100 euros","10 euros discount for orders above 100 euros","10 euros discount",KW9824,No,brandreward,,https://www.1001hobbies.nl/,https://www.1001hobbies.nl/,https://www.1001hobbies.nl/,http://www.brandreward.com/img/adv_logo/fr-125614184727.jpeg,https://brandlogos.org/api/get/images/?brand=1001hobbies.nl&size=[size]&format=[format]&token=b2f54a73a88591773c5e8922c0c360baf7d08c21340649c38e777ac9edfe136d&domain=nectarly.us,Code,1001hobbies.nl,https://www.1001hobbies.nl/,,"Board Games and Toys",2019-11-22,,,Netherlands,NL,en,2
36183536,"Get a .co.uk or .com domain for just £3.99– 1st year only*","Get a .co.uk domain for just £3.99– 1st year only*","Best Offer",,No,cj,,https://click.123-reg.co.uk/affiliate?,https://click.123-reg.co.uk/affiliate?,https://click.123-reg.co.uk/affiliate?,,https://brandlogos.org/api/get/images/?brand=123-reg.co.uk&size=[size]&format=[format]&token=4d6ba2aa18a69429ffc72c0c9330df3b90b1b0b9d15007a3c977c4bbcebbff08&domain=nectarly.us,Deal,123-reg.co.uk,https://www.123-reg.co.uk/,"Domain Registrations","Web Hosting",2026-02-10,2026-12-31,,"United Kingdom",GB,en,0
36211622,"Affiliate Generic 2026","123inkjets 12% Off Compatible Ink & Toner. Free Shipping on orders $55+ with code . Offer ends 12/31/2026Discount Percent: 12,","12% off",123AFL,No,brandreward,,https://www.123inkjets.com/,https://www.123inkjets.com/,https://www.123inkjets.com/,http://www.brandreward.com/img/adv_logo/us-92890560656.png,https://brandlogos.org/api/get/images/?brand=123inkjets.com&size=[size]&format=[format]&token=12d0c01152660957d1a4ca166a5f8b4e15c294400d4d085e1d268da6c64c53f5&domain=nectarly.us,Code,123inkjets.com,https://www.123inkjets.com/,,,2026-01-01,2027-01-01,,"United States of America",US,en,1
36211623,"Tax Day (18%)","123inkjets 18% Off Compatible Ink & Toner. Free Shipping on orders $55+ with code . Offer ends 4/10/2026Discount Percent: 18,","18% off",TAX18,No,brandreward,,https://www.123inkjets.com/,https://www.123inkjets.com/,https://www.123inkjets.com/,http://www.brandreward.com/img/adv_logo/us-92890560656.png,https://brandlogos.org/api/get/images/?brand=123inkjets.com&size=[size]&format=[format]&token=12d0c01152660957d1a4ca166a5f8b4e15c294400d4d085e1d268da6c64c53f5&domain=nectarly.us,Code,123inkjets.com,https://www.123inkjets.com/,,"Office Supplies",2026-04-01,2027-04-11,,"United States of America",US,en,1
36435545,"20% Off Sitewide for New Customers","20% Off Sitewide for New Customers -- New Customer Only. Max Savings of $30. Terms and Exclusions Apply. 1 use per customer. Expires 12/31/25. AutoShip Not Required,","20% off",NC20,No,pepperjam,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Code,1800petmeds.com,https://www.1800petmeds.com/,,"Pet Supplies",2026-02-13,2027-01-01,,"United States of America",US,en,1
36440450,"20% Off Sitewide for New Customers, Use code  at PetMeds.com","20% Off Sitewide for New Customers with code -- New Customer Only. Max Savings of $30. Terms and Exclusions Apply. 1 use per customer. Expires 12/31/25. AutoShip Not Required,","20% off",NC20,No,brandreward,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,http://www.brandreward.com/img/adv_logo/us-15285942110.png,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Code,1800petmeds.com,https://www.1800petmeds.com/,"Online Services","Pet Supplies",2026-02-02,2027-01-01,,"United States of America",US,en,1
36442393,"20% off all plans only at 123RF.com","20% off all plans. Single-use only per user 20% off site wide at 123RF","20% off",offers123rf20,No,skimlinks,,https://www.123rf.com/,https://www.123rf.com/,https://www.123rf.com/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_48664.gif,https://brandlogos.org/api/get/images/?brand=123rf.com&size=[size]&format=[format]&token=77f963e27a67406b7f54e9b7a4a859a3d00d3d13b7c9a5b6cade8e8c6acec213&domain=nectarly.us,Code,123rf.com,https://www.123rf.com/,,Graphics,2024-02-08,2038-12-31,,"multi country",,en,1
36442423,"Unsere Stars des Tages. Schnäppchen zu Tiefpreisen","- 123.live | Unsere Stars des Tages. Schnäppchen zu Tiefpreisen!","Heißes Angebot",,No,skimlinks,,https://www.1-2-3.tv/,https://www.1-2-3.tv/,https://www.1-2-3.tv/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_51303.jpg,https://brandlogos.org/api/get/images/?brand=1-2-3.tv&size=[size]&format=[format]&token=ea31716127f2be60bbed90875070af19d52f8c4976aba297ad40a25113c0c956&domain=nectarly.us,Deal,1-2-3.tv,https://www.1-2-3.tv/,,"Home Appliances",2024-03-21,2027-03-27,,Germany,DE,de,0
36442438,"10% off site wide at 123RF.com","10% off all plans. Single-use only per user 10% off site wide at 123RF","10% off",AW10OFF,No,skimlinks,,https://www.123rf.com,https://www.123rf.com,https://www.123rf.com,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_48664.gif,https://brandlogos.org/api/get/images/?brand=123rf.com&size=[size]&format=[format]&token=77f963e27a67406b7f54e9b7a4a859a3d00d3d13b7c9a5b6cade8e8c6acec213&domain=nectarly.us,Code,123rf.com,https://www.123rf.com/,,,2024-04-01,2027-01-31,,"multi country",,en,1
36445445,"Free Shipping over £60 (always active)","Free Shipping over £60 Free Shipping over £60","Super Offer",,No,skimlinks,,https://100acres.co.uk,https://100acres.co.uk,https://100acres.co.uk,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_123875.gif,https://brandlogos.org/api/get/images/?brand=100acres.co.uk&size=[size]&format=[format]&token=b4e17383de34f3e07b5b1eee2253cdc2d3e36927a79132572d199bdc9c3fe411&domain=nectarly.us,Deal,100acres.co.uk,https://100acres.co.uk/,,,2025-07-24,2030-12-31,,"United Kingdom",GB,en,0
36446641,"Buy any course or certification from 101 Blockchains and get 10% OFF","N/A 10% OFF on any certification and courses","10% off",BCHAIN10,No,skimlinks,,https://academy.101blockchains.com/,https://academy.101blockchains.com/,https://academy.101blockchains.com/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_74342.gif,https://brandlogos.org/api/get/images/?brand=101blockchains.com&size=[size]&format=[format]&token=6f2f9789f0a788f2c30620d13d41006ddc874865134221d9424050c176c7406f&domain=nectarly.us,Code,101blockchains.com,https://101blockchains.com/,,"Training Courses",2021-02-11,2050-12-31,,"multi country",,en,1
36446642,"Buy any course or certification from 101 Blockchains and get 30% OFF","N/A 30% OFF on any certification and courses","30% off",BCHAIN30,No,skimlinks,,https://academy.101blockchains.com/,https://academy.101blockchains.com/,https://academy.101blockchains.com/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_74342.gif,https://brandlogos.org/api/get/images/?brand=101blockchains.com&size=[size]&format=[format]&token=6f2f9789f0a788f2c30620d13d41006ddc874865134221d9424050c176c7406f&domain=nectarly.us,Code,101blockchains.com,https://101blockchains.com/,,"Training Courses",2021-02-11,2050-12-31,,"multi country",,en,1
36446643,"Buy any course or certification from 101 Blockchains and get 20% OFF","N/A 20% OFF on any certification and courses","20% off",BCHAIN20,No,skimlinks,,https://academy.101blockchains.com/,https://academy.101blockchains.com/,https://academy.101blockchains.com/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_74342.gif,https://brandlogos.org/api/get/images/?brand=101blockchains.com&size=[size]&format=[format]&token=6f2f9789f0a788f2c30620d13d41006ddc874865134221d9424050c176c7406f&domain=nectarly.us,Code,101blockchains.com,https://101blockchains.com/,,"Training Courses",2021-02-11,2050-12-31,,"multi country",,en,1
36493002,"Treats for every dog - from grass-fed to grain free. Plus free shipping over $49.","Treats for every dog &mdash; from grass-fed to grain free. Plus free shipping over $49.","Hot Offer",,No,brandreward,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,http://www.brandreward.com/img/adv_logo/us-15285942110.png,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Deal,1800petmeds.com,https://www.1800petmeds.com/,"Online Services","Pet Supplies",2025-10-07,,,"United States of America",US,en,1
36493003,"Trusted by 11 million pet parents for 29 years - meds, food & more in one place.","Trusted by 11 million pet parents for 29 years - meds, food & more in one place.","Super Offer",,No,brandreward,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,http://www.brandreward.com/img/adv_logo/us-15285942110.png,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Deal,1800petmeds.com,https://www.1800petmeds.com/,"Online Services","Pet Supplies",2025-10-07,,,"United States of America",US,en,1
36716650,"20% Off Sitewide with code WELCOME20, Save up to $30, Autoship NOT required.","20% Off Sitewide with code WELCOME20, Exclusions Apply, Save up to $30, Autoship NOT required. Unlimited uses","20% off",WELCOME20,No,pepperjam,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Code,1800petmeds.com,https://www.1800petmeds.com/,,"Pet Supplies",2025-04-29,2027-01-01,,"United States of America",US,en,1
36721758,"20% Off Sitewide with code , Save up to $30, Autoship NOT required.","20% Off Sitewide with code , Exclusions Apply, Save up to $30, Autoship NOT required. Unlimited uses","20% off",WELCOME20,No,brandreward,,https://www.1800petmeds.com/,https://www.1800petmeds.com/,https://www.1800petmeds.com/,http://www.brandreward.com/img/adv_logo/us-15285942110.png,https://brandlogos.org/api/get/images/?brand=1800petmeds.com&size=[size]&format=[format]&token=b061905397e44b387a5590ab545c592b6c8b028195527fb54c787caae0d5b4fa&domain=nectarly.us,Code,1800petmeds.com,https://www.1800petmeds.com/,"Online Services","Pet Supplies",2025-04-29,2027-01-01,,"United States of America",US,en,1
36839172,"10% Rabatt für das komplette Sortiment","Bei jeder Bestellung anwendbar, Bestandskunden und Neukunden. Nur ein Gutschein gilt pro Einkauf. 10% Gutschein","10% rabatt",awin-10,No,skimlinks,,https://www.1a-geschenkeshop.de/,https://www.1a-geschenkeshop.de/,https://www.1a-geschenkeshop.de/,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_56948.gif,https://brandlogos.org/api/get/images/?brand=1a-geschenkeshop.de&size=[size]&format=[format]&token=7c279f001a3e404d10e52d75b21dff2c56c20a2a964b9bb4fb7c4a2d8d20eb8e&domain=nectarly.us,Code,1a-geschenkeshop.de,https://www.1a-geschenkeshop.de/,,"Gift Items",2026-01-22,2026-12-30,,Germany,DE,de,1
36840001,"$20 off orders over $199","The company reserves the right of final interpretation. $20 off $199","$20 off",RSALE20,No,skimlinks,,https://www.retro-stage.com/collections/1950s-dress,https://www.retro-stage.com/collections/1950s-dress,https://www.retro-stage.com/collections/1950s-dress,https://static.skimlinks.com/images/merchant_logos/mid0_1706511619.jpg,https://brandlogos.org/api/get/images/?brand=1920-fashion-dress.myshopify.com&size=[size]&format=[format]&token=c37fd3b7c27ae14f57f1d8da0767baf5336bc2277ead7b44a7eb405dbbae96ee&domain=nectarly.us,Code,1920-fashion-dress.myshopify.com,https://1920-fashion-dress.myshopify.com/,,"Womens Clothing,Mens Clothing,Fashion Accessories,Gift Cards",2026-03-08,2026-12-31,,"Ireland,Netherlands,United Kingdom","IE,NL,GB",en,1
36840002,"$11 off orders over $119","The company reserves the right of final interpretation. $11 off $119","$11 off",RSALE11,No,skimlinks,,https://www.retro-stage.com/collections/35,https://www.retro-stage.com/collections/35,https://www.retro-stage.com/collections/35,https://static.skimlinks.com/images/merchant_logos/mid0_1706511619.jpg,https://brandlogos.org/api/get/images/?brand=1920-fashion-dress.myshopify.com&size=[size]&format=[format]&token=c37fd3b7c27ae14f57f1d8da0767baf5336bc2277ead7b44a7eb405dbbae96ee&domain=nectarly.us,Code,1920-fashion-dress.myshopify.com,https://1920-fashion-dress.myshopify.com/,,"Womens Clothing",2026-03-08,2026-12-31,,"Ireland,Netherlands,United Kingdom","IE,NL,GB",en,1
36840003,"$6 off orders over $69","The company reserves the right of final interpretation. $6 off $69","$6 off",RSALE6,No,skimlinks,,https://www.retro-stage.com/collections/swimsuit,https://www.retro-stage.com/collections/swimsuit,https://www.retro-stage.com/collections/swimsuit,https://static.skimlinks.com/images/merchant_logos/mid0_1706511619.jpg,https://brandlogos.org/api/get/images/?brand=1920-fashion-dress.myshopify.com&size=[size]&format=[format]&token=c37fd3b7c27ae14f57f1d8da0767baf5336bc2277ead7b44a7eb405dbbae96ee&domain=nectarly.us,Code,1920-fashion-dress.myshopify.com,https://1920-fashion-dress.myshopify.com/,,"Womens Clothing",2026-03-09,2026-12-31,,"Ireland,Netherlands,United Kingdom","IE,NL,GB",en,1
